House_ID,Location,City_Town,Type_of_House,Bedrooms,Bathrooms,Lot_Size_sqft,House_Price_KSh,House_Tax_Rate_%,Year_Built,Proximity_to_City_km,Price_Change_Since_2020_KSh,Price_2020_KSh,Price_2021_KSh,Price_2022_KSh,Price_2023_KSh,Price_2024_KSh
8416,Mombasa,Bamburi,Townhouse,2,2,3037,17839046,1.74,1991,11.31,4673830,16630079,22490264,17080229,14875117,22029405
8417,Thika,Makongeni,Mansion,5,1,4134,31048197,4.73,1993,11.3,9108529,39619014,37988729,25096807,28761080,26101698
8418,Thika,Ruiru,Mansion,3,3,4125,15170364,2.19,1996,23.08,2628977,14286727,17517984,15460476,19017134,12254887
8419,Mombasa,Bamburi,Mansion,1,1,1411,86863335,3.96,2006,1.9,12593173,89265303,92415302,98826958,86880592,102031920
8420,Nairobi,Runda,Bungalow,3,2,2517,65536876,2.77,1983,20.84,14867603,79155608,57653349,70637674,80428938,55691430
8421,Nairobi,Karen,Townhouse,4,4,842,75259358,1.72,2006,29.42,5992927,86493421,65258427,65931959,71601156,81570700
8422,Mombasa,Bamburi,Bungalow,6,4,3398,14495685,2.22,1997,41.06,1000262,16004432,15021243,15984786,16031064,13934964
8423,Kisumu,Milimani,Bungalow,3,3,781,27277928,2.28,1988,2.49,-4942958,29353749,32693011,31133674,26173850,27204266
8424,Mombasa,Nyali,Villa,3,2,2460,44075526,3.98,1986,2.64,795177,39984025,49226081,54386220,40231553,38525726
8425,Machakos,Kangundo,Villa,4,3,995,62507405,1.33,2003,32.68,15075280,78314535,77198919,58867398,51577509,77018376
8426,Eldoret,Annex,Townhouse,4,2,2558,22194378,3.91,2009,19.02,5144461,22589892,27153150,28077386,21048936,24425163
8427,Eldoret,Kapsoya,Bungalow,3,3,3605,87689092,2.71,2022,21.7,-93834,90774471,93441506,87747095,87753292,91011233
8428,Machakos,Mlolongo,Townhouse,2,2,1049,10866164,2.95,1989,39.36,3094094,10061106,9712292,10278047,9446173,10689981
8429,Nakuru,London,Mansion,5,5,1101,52657467,2.37,2009,48.15,-2485442,65027168,46291642,63963436,51591101,43819709
8430,Machakos,Kangundo,Villa,2,1,4876,49218746,4.88,1989,2.14,-4739665,55830498,53425091,58836676,43792152,52091328
8431,Kericho,Kapsoit,Apartment,5,2,4248,26789987,1.52,2013,34.65,7982133,31097336,30194308,31962844,32756618,23295016
8432,Kisumu,Mamboleo,Apartment,1,1,4613,89917795,1.03,2016,18.43,-4179031,76663794,98571241,80488552,107052475,96217120
8433,Eldoret,Langas,Bungalow,6,2,3687,11489842,4.52,1994,47.26,-2189673,12506366,9592362,9779850,10379408,11115182
8434,Thika,Kimathi,Townhouse,1,1,3392,81371779,2.28,2012,30.36,11337862,74715589,72728349,78987857,75842843,65553595
8435,Machakos,Athi River,Villa,2,1,3989,47666881,4.85,2018,39.23,10056060,52594169,45051883,58704581,60098586,56352249
8436,Nyeri,Skuta,Apartment,3,2,797,25357065,4.68,1985,46.87,2989924,31391708,29759198,28341964,30419788,31046118
8437,Nakuru,Free Area,Townhouse,1,1,3171,69121533,3.19,2013,16.7,-6159607,80074254,89668566,87024004,57456092,69261539
8438,Mombasa,Nyali,Apartment,4,2,2869,6786258,4.6,2010,45.14,1887905,5529996,8220185,7846659,5840601,7610437
8439,Eldoret,Annex,Villa,6,2,3244,81000146,1.94,2007,18.47,-12472650,73662262,73241856,78010279,88144530,79642221
8440,Nakuru,Naka,Bungalow,4,2,1453,59000822,3.55,1996,19.73,4181270,64920042,68548770,76474419,63813277,48961291
8441,Thika,Kimathi,Townhouse,5,3,3017,38962347,3.73,2018,38.33,3305854,37870553,49978201,46089831,44431707,44983186
8442,Nyeri,Kamakwa,Villa,6,5,3381,1086147,3.56,2018,4.4,4745,1242837,1244810,1228967,1347955,1240394
8443,Nyeri,Mathari,Mansion,2,1,517,6790155,3.39,1981,40.23,-706762,6779361,6481870,6916480,6057885,6641751
8444,Eldoret,Kapsoya,Mansion,5,1,3695,45717568,3.7,2003,11.45,-6908528,38665034,54402569,37316052,56640867,43433029
8445,Thika,Kimathi,Townhouse,1,1,4149,80014930,2.77,1989,38.94,3837169,97791876,77714981,97153402,90160263,65390929
8446,Eldoret,West Indies,Villa,3,3,2330,71484343,3.1,2002,9.73,-11505622,67458186,83501560,80357638,89639451,83154949
8447,Nairobi,Kilimani,Townhouse,1,1,4861,34025555,4.12,2015,46.17,9639455,34445016,27510138,36250023,34270906,29830751
8448,Kericho,Ainamoi,Bungalow,5,2,954,37560691,3.85,2012,16.05,10131343,45115627,45268907,32870737,45384743,40706872
8449,Kericho,Kapsoit,Mansion,1,1,4048,30406555,4.8,2015,25.49,7052790,27711380,34768873,34917046,36492920,31081670
8450,Malindi,Shela,Townhouse,4,1,1528,21073696,4.87,1996,32.34,5164105,26915815,24256150,18531503,20190881,19350874
8451,Mombasa,Likoni,Mansion,1,1,4281,74933834,2.65,2000,20.35,19698216,89399950,79939125,63300781,66608217,71537423
8452,Mombasa,Bamburi,Townhouse,6,1,3982,62560702,4.47,1982,10.86,7217745,62944088,76089411,50564189,72038439,50778582
8453,Malindi,Shela,Apartment,5,5,1842,72284471,2.25,1984,8.68,1462917,81834697,79355516,69876688,62554097,67919312
8454,Malindi,Sabaki,Apartment,5,2,1201,18517370,3.25,1988,46.87,2083616,23928070,23743858,24015117,20821366,17315876
8455,Nairobi,Kilimani,Mansion,1,1,2814,24399305,2.01,1998,27.53,1043623,28059778,31185828,23761986,24521764,21547896
8456,Kisumu,Nyamasaria,Mansion,2,2,2656,54152478,3.11,2011,14.75,1478866,60897630,65955017,54201471,65379309,64835663
8457,Kericho,Ainamoi,Villa,5,1,3575,49819978,3.63,1987,4.67,11782268,48806064,43169263,48363288,63181820,49274999
8458,Malindi,Watamu,Villa,6,2,3287,90474998,4.68,2017,44.54,-3343005,86215902,99417506,114735668,94199219,114684741
8459,Eldoret,Langas,Townhouse,6,1,2121,87654490,1.01,2000,21.35,3974448,108193270,89743092,110861432,108562352,72438708
8460,Kericho,Litein,Villa,4,4,839,56325289,1.52,1983,49.11,4712921,60540050,69628105,65253064,69366042,49310428
8461,Thika,Ruiru,Townhouse,3,2,4042,4607578,1.03,1990,27.81,-705619,5503084,4616856,5087144,5978680,4370643
8462,Machakos,Matuu,Apartment,5,2,2260,38387368,4.54,1999,7.98,8662299,48434368,44279456,35359731,39888123,40078184
8463,Machakos,Kangundo,Villa,3,1,2314,61849119,1.96,2009,13.06,4842037,52413081,57627428,57044902,65273219,54448642
8464,Nairobi,Westlands,Mansion,3,2,4003,84353648,1.83,1999,10.04,7014173,77605337,68427595,92823525,105920825,75777139
8465,Nakuru,London,Bungalow,3,1,4702,77206487,4.66,2015,22.6,12139055,66722894,70760200,78212944,80502315,96610766
8466,Kericho,Litein,Mansion,5,4,690,55305828,1.84,1984,4.34,7421265,60717198,44865964,52051382,53670121,62920913
8467,Malindi,Shela,Villa,3,1,1874,13174300,1.6,1985,33.63,1452495,11221670,16055801,12746080,14567346,12750103
8468,Nyeri,Mathari,Mansion,4,2,1650,28518332,3.27,1998,29.42,-4151203,35357722,33945999,37037007,31176993,25075453
8469,Eldoret,Kapsoya,Apartment,5,2,1453,92097539,1.73,1982,1.44,326455,79286378,111608675,88352859,83137611,96348097
8470,Kericho,Kapsoit,Apartment,2,1,709,21739945,2.5,2006,1.6,2358410,27536799,24604527,20201262,19858516,24676223
8471,Kericho,Ainamoi,Bungalow,4,2,2253,48203841,1.69,1989,31.01,-487559,50434353,41871101,41817207,61606919,42613430
8472,Mombasa,Bamburi,Bungalow,2,2,2804,61534229,1.92,1981,35.96,1310253,79068303,54444184,51677454,62237874,79091857
8473,Malindi,Ganda,Mansion,5,4,4820,74771610,1.7,2013,25.67,19903663,65031350,71626997,96708235,94455813,89894670
8474,Thika,Kimathi,Bungalow,2,2,4410,25957303,3.4,1999,30.86,-1523839,27521669,31425109,21514732,22599863,21353744
8475,Eldoret,West Indies,Mansion,5,4,1154,3856245,1.74,2017,42.26,466722,4719080,4488235,4884381,4600368,3746929
8476,Eldoret,Pioneer,Bungalow,5,1,3342,44407455,2.48,2001,43.22,11727672,50814708,57273963,44334553,39162582,54903041
8477,Nairobi,Kilimani,Apartment,5,2,1039,16266302,2.66,1995,27.92,-2346056,14485800,13263819,18382443,18627762,21139310
8478,Nakuru,Naka,Townhouse,5,3,1919,53136211,1.22,2005,32.08,15392375,58104521,63947091,52595779,54572052,64470222
8479,Thika,Makongeni,Apartment,4,3,3939,90077724,3.11,2022,13.87,-11594273,75913998,76858845,114744466,88680043,88742566
8480,Eldoret,Pioneer,Apartment,5,1,2572,48052486,4.38,2017,14.28,5108494,58192079,53315374,61321261,43823105,60949429
8481,Malindi,Shela,Townhouse,1,1,4733,82002443,1.49,2019,3.22,-14504820,75403276,95992850,106184522,96462490,94079209
8482,Nakuru,Naka,Apartment,6,4,2629,43699733,4.01,1983,5.15,3030991,56056301,53967347,39652708,51749472,35127172
8483,Kisumu,Milimani,Villa,5,1,1454,17685063,1.21,2017,34.96,2631382,22275602,18368993,16648115,18455165,20205389
8484,Mombasa,Likoni,Townhouse,4,1,941,73628641,1.86,1988,29.5,19197337,60821637,86301275,74373014,78721751,72755998
8485,Thika,Kiganjo,Villa,6,4,4968,60415349,1.8,1981,14.56,7229716,65399919,78387499,51739606,72307737,49906775
8486,Thika,Makongeni,Mansion,6,3,1419,34513851,1.29,2008,45.06,-3852429,31733887,33125975,42974169,31332274,28611958
8487,Nakuru,Lanet,Mansion,6,4,897,57324432,2.31,2019,15.25,-9741344,66043820,62412942,64493236,62605295,60607218
8488,Mombasa,Changamwe,Apartment,6,1,3480,6231554,3.58,1994,11.22,877785,6134029,7233684,5884842,7586484,5668356
8489,Nakuru,Kiamunyi,Bungalow,2,1,2112,73433981,2.6,1986,21.35,19454962,87913980,82405367,71174895,64443591,71142972
8490,Malindi,Shela,Apartment,2,2,2271,80787583,1.33,2015,46.03,-820218,69318428,83100785,102491096,102778006,91013499
8491,Nairobi,Karen,Apartment,4,3,1102,45613501,2.16,1983,43.21,10731677,55029967,41041212,48659542,40594268,56068999
8492,Mombasa,Likoni,Bungalow,1,1,2582,54006741,1.42,1983,30.44,9593088,57164371,50827393,48349612,59062856,69123497
8493,Nairobi,Lavington,Bungalow,5,3,4887,18069672,4.19,2019,17.96,4399151,21172822,17200464,21670629,21888708,18761640
8494,Mombasa,Mtwapa,Mansion,5,4,1413,96572304,3.85,2011,18.81,5475676,97304162,85062610,106779059,97908603,77750769
8495,Thika,Kimathi,Bungalow,3,1,3710,45653357,3.78,2000,35.69,-754738,52951383,41115043,52448768,55061824,52431405
8496,Nakuru,Free Area,Mansion,5,2,2690,96666493,3.95,1993,5.24,-16472032,77784826,120448903,103498456,91096663,86886288
8497,Nairobi,Karen,Apartment,4,4,3137,94333639,2.12,1981,40.36,22861895,101653624,98144047,96182846,111865796,112911639
8498,Machakos,Athi River,Mansion,4,1,1354,70063109,3.98,1998,26.57,9862140,62076566,66474331,66056460,60633894,59594476
8499,Kericho,Litein,Mansion,4,2,4127,41871648,1.62,1999,47.79,-2257239,47621754,43227001,35060735,43040098,43939258
8500,Eldoret,Annex,Bungalow,6,4,4805,77687496,4.57,1991,37.83,6437261,85228896,76445061,63037757,78241898,76050505
8501,Eldoret,Langas,Bungalow,3,2,1701,38765449,1.05,2001,45.11,3166953,40223521,36998706,31849359,41445823,38235962
8502,Kisumu,Lolwe,Apartment,2,1,2583,21160131,4.95,1987,38.34,-302186,22885168,25605523,26317462,23993588,19890021
8503,Kisumu,Nyalenda,Bungalow,2,1,941,49677017,3.54,2005,44.54,11130365,59789233,47388765,50800731,41172087,50562987
8504,Nairobi,Lavington,Townhouse,6,1,1205,97625263,3.0,1992,49.1,18914853,98127375,89882061,88004065,100520025,104032243
8505,Machakos,Athi River,Apartment,4,2,875,24478947,3.87,2021,7.35,5686202,29432071,26471221,23889852,23778689,28827355
8506,Eldoret,Annex,Mansion,5,4,2646,88463089,2.7,1990,29.55,7551503,89386265,103151682,90387702,73997709,71428450
8507,Machakos,Matuu,Bungalow,5,2,4300,53589629,1.82,1991,31.51,-9235255,53346160,58616520,56591421,47938887,69073067
8508,Kericho,Ainamoi,Apartment,3,3,2068,49263592,3.56,1985,36.85,4353441,61453980,51992259,59246043,46573527,59230413
8509,Kericho,Ainamoi,Mansion,2,2,3201,9721111,2.31,1995,44.33,-908444,12575468,8366240,11839927,11734386,11604930
8510,Machakos,Kangundo,Mansion,1,1,3861,48712496,4.11,2014,30.52,-3990253,59291589,47561610,58867705,44177188,47901233
8511,Nairobi,Karen,Townhouse,4,4,889,83771530,1.87,1980,33.86,-2993090,100073863,80677803,73810131,105299635,82335145
8512,Kericho,Ainamoi,Townhouse,2,1,4875,41875413,4.94,1997,40.53,-1227444,53801757,46444810,38297551,38338288,50005206
8513,Nyeri,Skuta,Villa,2,2,4039,33774711,2.54,2019,33.35,-1721869,43147184,29340166,41805863,42912907,32301959
8514,Malindi,Mambrui,Apartment,4,3,3055,77757094,1.81,1984,26.54,18503628,92465456,86416382,80138660,81164987,85653982
8515,Nakuru,Free Area,Apartment,6,1,1480,10803001,4.09,1995,14.22,2746569,13410784,13798039,10362332,11695410,11175238
8516,Kericho,Motobo,Apartment,3,2,1825,43916977,3.73,1980,5.82,2688787,45988328,44866996,47897665,46516304,50625292
8517,Malindi,Sabaki,Bungalow,5,4,3652,31346821,4.63,2006,44.28,-5356679,35061135,32241699,34632967,32407619,25138397
8518,Malindi,Mambrui,Apartment,1,1,2107,30581014,3.96,1988,35.15,6549739,34721535,37119655,27053878,34448945,25529370
8519,Nyeri,Mathari,Apartment,2,2,3026,40877055,2.98,2000,27.87,1002161,44377862,41268243,37085135,49108664,39077594
8520,Eldoret,Pioneer,Townhouse,1,1,1837,3907361,3.92,1989,23.24,-96544,4588994,3808511,4654480,4019350,3307494
8521,Mombasa,Bamburi,Villa,3,3,2551,25583826,3.58,1996,4.94,4424166,24744950,32426226,31747229,29198376,26719593
8522,Nyeri,Kamakwa,Villa,3,2,3233,57137527,3.47,1983,42.13,8321337,53805040,47718679,59904721,70135268,49803202
8523,Kisumu,Nyamasaria,Villa,4,3,4351,11478171,4.67,1983,1.55,989948,10345206,11067787,14897482,14300834,11644698
8524,Nairobi,Runda,Mansion,2,2,4415,19039860,1.19,1999,40.64,-2966981,22362834,23845243,17527996,19888044,15934074
8525,Machakos,Kangundo,Villa,6,5,3182,49957045,1.48,1990,21.92,-8439687,40886944,47568878,41450373,52006090,58092377
8526,Kisumu,Milimani,Villa,5,4,4014,12123728,2.11,2019,21.14,-1855430,13055666,12240966,11760076,11133101,9983640
8527,Kisumu,Lolwe,Apartment,2,2,2571,46510801,2.75,2004,20.21,8127723,46865137,58718463,55314625,38806522,41181607
8528,Malindi,Ganda,Villa,5,3,544,12910755,3.14,1996,0.67,3234129,15823626,14522959,14513869,13880685,11950785
8529,Kisumu,Milimani,Villa,3,2,1771,13684651,4.38,1980,47.7,-989021,16119661,14597857,12751750,15633579,15096107
8530,Kericho,Motobo,Mansion,5,4,3256,21579496,3.36,1987,21.9,722255,19255684,23697835,25340340,20170637,20596979
8531,Nyeri,Mathari,Mansion,6,2,4243,79346368,1.56,1986,44.88,-3956029,81095448,76922050,70266621,72669390,84675614
8532,Nyeri,King'ong'o,Mansion,2,2,4224,44454203,1.76,1995,37.2,6746608,48564509,49740888,54218202,40556974,55697946
8533,Nairobi,Kilimani,Mansion,3,1,1369,16923717,1.75,1984,49.73,3819637,19956207,20137947,13917875,19096408,19699149
8534,Nyeri,Mathari,Villa,1,1,3374,34702848,1.16,1983,46.53,-3039499,36726675,38582428,36198744,31443963,43461396
8535,Kericho,Litein,Mansion,4,3,4617,1992834,1.23,1985,0.56,257494,2032911,2273181,2103921,2515125,1771056
8536,Kisumu,Lolwe,Apartment,3,1,4292,34977382,1.69,2013,36.55,3600838,38574317,34018494,36593343,28337028,30776631
8537,Nakuru,Naka,Mansion,1,1,2699,28236321,2.38,1997,7.85,1484852,34410821,23665317,29777185,33687018,24311938
8538,Kericho,Kipkelion,Bungalow,6,5,3510,4562966,2.49,2016,35.38,-563445,5149734,4106997,5863320,5343753,4587745
8539,Thika,Kiganjo,Villa,5,4,1839,20229036,1.91,2000,1.48,2643176,18111629,18587281,19496922,21790926,25843089
8540,Malindi,Sabaki,Apartment,3,1,3934,23126335,4.31,1984,27.59,391857,28263849,25640916,19492738,24354447,20213390
8541,Nairobi,Karen,Townhouse,3,1,2680,29475662,3.46,1988,16.64,-1102117,34085981,34985207,35397962,31037406,29830034
8542,Nyeri,Mathari,Villa,3,1,1585,34457745,1.84,1995,29.07,6087351,32585946,31090065,33834856,34347815,43146912
8543,Kisumu,Nyamasaria,Apartment,4,2,2954,25119159,1.51,1994,29.3,-390869,32020297,29658573,21285671,20851673,26639524
8544,Eldoret,Annex,Villa,4,1,1876,22550495,1.71,2000,35.81,3663032,20555562,28921856,25909103,21998636,19763483
8545,Nakuru,Free Area,Bungalow,2,1,4398,29053140,3.42,2015,17.42,4927574,32936354,29134978,35420366,33273400,34054122
8546,Mombasa,Likoni,Mansion,3,1,3631,53873410,3.0,2018,49.71,-8340325,69087844,61169745,52746729,47092444,69210521
8547,Malindi,Watamu,Bungalow,2,2,3930,14813423,4.83,1983,14.51,-881069,15206274,13291550,12130853,12075631,18796726
8548,Kisumu,Milimani,Bungalow,1,1,1064,24853859,3.9,2002,47.54,5401918,30986891,31274552,29324561,23872166,25238319
8549,Eldoret,Annex,Bungalow,3,2,1955,27045388,2.17,1991,44.3,-2087541,23474340,33838863,25476605,23341751,33142626
8550,Kisumu,Nyalenda,Townhouse,2,1,3561,59324447,4.0,1991,12.03,12243545,68901448,74382015,49355666,61576311,64917560
8551,Nyeri,Ruring'u,Townhouse,3,1,2428,92554854,1.94,2018,0.87,-16511872,89781743,92480677,98742398,119612143,116077115
8552,Malindi,Sabaki,Mansion,3,1,2106,34826315,4.16,1996,39.78,-3086399,42430894,30512926,30032565,43391946,36241065
8553,Malindi,Watamu,Townhouse,1,1,4465,71640396,3.11,2021,9.12,-7003498,81713150,88822299,75495217,75469926,59097054
8554,Nyeri,Mathari,Mansion,2,2,1773,41379047,1.23,2005,29.74,5814013,49608528,39395354,39483279,46279167,41119288
8555,Eldoret,Kapsoya,Bungalow,4,3,2538,55505229,4.25,1997,18.97,8626212,57315135,56142713,72097395,55008558,59038796
8556,Eldoret,Kapsoya,Mansion,5,4,3607,61204235,1.11,1986,18.93,6995782,64899727,55599226,70625927,53955135,73947768
8557,Nakuru,Kiamunyi,Apartment,4,3,3863,81036712,3.22,1982,18.9,11936713,69918573,85178256,68179567,81742337,94542528
8558,Mombasa,Likoni,Townhouse,6,3,4732,56059399,4.0,1991,15.42,-5039246,63212867,49376667,69324570,62263665,47085647
8559,Nyeri,Mathari,Bungalow,1,1,4880,17790453,4.81,2021,34.92,-1256366,15028728,23047812,16973425,14846345,18344407
8560,Mombasa,Mtwapa,Villa,4,4,4707,75183689,1.73,2022,3.77,-2117809,61093782,84978625,88184530,65326476,66730956
8561,Nyeri,Skuta,Villa,2,2,763,41714787,3.08,2008,44.81,-4394284,33959043,33417252,52042402,44891989,45311823
8562,Nyeri,Skuta,Villa,4,4,1552,23656782,4.17,1986,40.5,4682556,30087638,23500384,22277191,19353815,26135238
8563,Nairobi,Karen,Villa,3,1,4202,41369858,2.34,1986,10.6,5961520,37736537,42471291,45949960,53162593,53672532
8564,Eldoret,Pioneer,Townhouse,5,1,1632,13001471,2.66,2009,10.81,3638443,11648816,10623263,13012126,11313607,10689911
8565,Kericho,Litein,Townhouse,4,3,4887,93313426,3.22,2018,10.92,12211520,81264426,81548377,117753650,109342889,103706071
8566,Eldoret,Annex,Mansion,6,5,4262,41979724,4.0,1994,21.28,-1817163,41998342,53055162,39381462,54364025,52470470
8567,Machakos,Kangundo,Apartment,1,1,942,67860237,1.68,2018,37.33,-149593,72105789,82183912,79247694,58998962,75036778
8568,Kericho,Kipkelion,Villa,4,4,3142,46951112,4.48,2012,36.45,4024546,54999656,60204818,52670576,48783772,54441204
8569,Malindi,Watamu,Apartment,3,3,2152,97652510,2.52,1985,22.37,27629768,106461986,109891945,82660683,111313764,100259723
8570,Thika,Kiganjo,Apartment,2,2,1954,8554150,2.0,1992,1.22,-675312,10351977,9974914,9064067,6862459,9263820
8571,Mombasa,Bamburi,Apartment,5,5,592,11648462,4.01,1984,17.13,2921327,10124572,14078261,9573805,13871104,10097597
8572,Kisumu,Nyalenda,Bungalow,5,1,3546,59796248,4.21,1988,7.55,17124201,56026108,71114403,48388429,70759037,61102613
8573,Nairobi,Westlands,Villa,5,2,1559,42526471,3.44,2004,12.77,-3627893,49245007,46078341,54869374,49951724,44573570
8574,Nairobi,Lavington,Apartment,4,4,4375,25054220,1.03,2002,16.26,5027088,26690238,21785071,29367648,21910359,22375409
8575,Eldoret,Annex,Villa,5,2,3695,74687199,3.77,2005,31.15,-9000552,73632543,65909412,96498863,93723319,89940760
8576,Eldoret,Annex,Mansion,1,1,2122,75028281,4.04,2003,38.73,4030281,60139089,74661098,93804953,82029019,79333269
8577,Mombasa,Nyali,Bungalow,5,4,3707,95961217,1.59,2011,29.8,21000257,110465891,103754717,93218116,104097890,77523009
8578,Nyeri,Mathari,Bungalow,1,1,2765,95327843,2.59,2014,17.41,-7819555,81791797,84732265,118464160,85456610,90944037
8579,Malindi,Watamu,Mansion,6,5,1856,59854841,3.84,2010,17.7,-11318585,75673848,77329984,64103566,72093413,60192852
8580,Malindi,Sabaki,Apartment,1,1,4613,33489671,3.7,2014,13.62,-5389670,27925060,29477386,38000967,31026434,26948165
8581,Nairobi,Westlands,Bungalow,6,6,3258,7635669,2.25,2010,13.19,774917,6221617,6411655,7083970,6350786,7425847
8582,Nyeri,Kamakwa,Bungalow,1,1,2603,77814413,2.07,2011,44.64,-7853840,78610598,64473674,92793704,87876547,80655761
8583,Malindi,Ganda,Mansion,2,1,1262,58138961,2.83,2017,48.78,5141896,52283204,53270880,73261433,49256128,49704585
8584,Nyeri,Skuta,Townhouse,6,1,4823,68730344,2.13,2022,44.57,-7467370,81887652,58001219,64099139,56101202,74970355
8585,Machakos,Athi River,Bungalow,1,1,2648,70669515,2.74,2022,3.14,19629620,68373585,70378344,79440181,86476429,64894010
8586,Malindi,Mambrui,Apartment,6,3,3011,3188962,1.45,1984,26.91,462154,4040523,3422100,3016621,3101395,3703400
8587,Kisumu,Milimani,Apartment,2,1,2664,65771013,3.94,1995,30.46,-6460383,62420645,58072420,67281975,64659088,58817871
8588,Nakuru,Lanet,Mansion,3,1,1399,3754729,2.34,2023,19.04,1012495,3567279,3051842,3911985,4777655,3300769
8589,Nyeri,Skuta,Apartment,1,1,3481,42329868,1.39,1992,49.35,354078,42847527,44333177,46535162,54944303,47532183
8590,Nakuru,Kiamunyi,Villa,5,3,4616,56348479,4.87,2022,45.97,-11163235,60967738,51752592,48392298,56053071,57277311
8591,Machakos,Athi River,Townhouse,5,1,708,93983400,2.98,2010,8.32,333123,100993637,82364651,94492438,86998126,108691909
8592,Thika,Kimathi,Townhouse,4,4,4342,59269308,1.09,2009,8.01,3232139,76046854,59053319,55658799,54976185,72973426
8593,Nyeri,Skuta,Townhouse,4,2,2556,54434479,3.74,1997,42.49,2205551,61185334,53704479,62473263,44844320,52387928
8594,Thika,Ruiru,Mansion,3,2,3982,83548459,1.74,2022,43.3,11353791,85194203,106704697,68157953,73077997,84115328
